Respondent,Professional,ProgramHobby,Country,University,EmploymentStatus,FormalEducation,MajorUndergrad,HomeRemote,CompanySize,CompanyType,YearsProgram,YearsCodedJob,YearsCodedJobPast,DeveloperType,WebDeveloperType,MobileDeveloperType,NonDeveloperType,CareerSatisfaction,JobSatisfaction,ExCoderReturn,ExCoderNotForMe,ExCoderBalance,ExCoder10Years,ExCoderBelonged,ExCoderSkills,ExCoderWillNotCode,ExCoderActive,PronounceGIF,ProblemSolving,BuildingThings,LearningNewTech,BoringDetails,JobSecurity,DiversityImportant,AnnoyingUI,FriendsDevelopers,RightWrongWay,UnderstandComputers,SeriousWork,InvestTimeTools,WorkPayCare,KinshipDevelopers,ChallengeMyself,CompetePeers,ChangeWorld,JobSeekingStatus,HoursPerWeek,LastNewJob,AssessJobIndustry,AssessJobRole,AssessJobExp,AssessJobDept,AssessJobTech,AssessJobProjects,AssessJobCompensation,AssessJobOffice,AssessJobCommute,AssessJobRemote,AssessJobLeaders,AssessJobProfDevel,AssessJobDiversity,AssessJobProduct,AssessJobFinances,ImportantBenefits,ClickyKeys,JobProfile,ResumePrompted,LearnedHiring,ImportantHiringAlgorithms,ImportantHiringTechExp,ImportantHiringCommunication,ImportantHiringOpenSource,ImportantHiringPMExp,ImportantHiringCompanies,ImportantHiringTitles,ImportantHiringEducation,ImportantHiringRep,ImportantHiringGettingThingsDone,Currency,Overpaid,TabsSpaces,EducationImportant,EducationTypes,SelfTaughtTypes,TimeAfterBootcamp,CousinEducation,WorkStart,HaveWorkedLanguage,WantWorkLanguage,HaveWorkedFramework,WantWorkFramework,HaveWorkedDatabase,WantWorkDatabase,HaveWorkedPlatform,WantWorkPlatform,IDE,AuditoryEnvironment,Methodology,VersionControl,CheckInCode,ShipIt,OtherPeoplesCode,ProjectManagement,EnjoyDebugging,InTheZone,DifficultCommunication,CollaborateRemote,MetricAssess,EquipmentSatisfiedMonitors,EquipmentSatisfiedCPU,EquipmentSatisfiedRAM,EquipmentSatisfiedStorage,EquipmentSatisfiedRW,InfluenceInternet,InfluenceWorkstation,InfluenceHardware,InfluenceServers,InfluenceTechStack,InfluenceDeptTech,InfluenceVizTools,InfluenceDatabase,InfluenceCloud,InfluenceConsultants,InfluenceRecruitment,InfluenceCommunication,StackOverflowDescribes,StackOverflowSatisfaction,StackOverflowDevices,StackOverflowFoundAnswer,StackOverflowCopiedCode,StackOverflowJobListing,StackOverflowCompanyPage,StackOverflowJobSearch,StackOverflowNewQuestion,StackOverflowAnswer,StackOverflowMetaChat,StackOverflowAdsRelevant,StackOverflowAdsDistracting,StackOverflowModeration,StackOverflowCommunity,StackOverflowHelpful,StackOverflowBetter,StackOverflowWhatDo,StackOverflowMakeMoney,Gender,HighestEducationParents,Race,SurveyLong,QuestionsInteresting,QuestionsConfusing,InterestedAnswers,Salary,ExpectedSalary
50776,Student,No,Canada,"Yes, full-time",Employed full-time,Some college/university study without earning a bachelor's degree,Computer science or software engineering,Never,"10,000 or more employees",Publicly-traded corporation,5 to 6 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Agree,Strongly agree,Disagree,Disagree,Somewhat agree,Somewhat agree,Agree,Strongly disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Disagree,Somewhat agree,"I'm not actively looking, but I am open to new opportunities",0,Less than a year ago,Not very important,Somewhat important,Somewhat important,Not very important,Important,Somewhat important,Important,Somewhat important,Important,Not at all important,Not at all important,Not very important,Not at all important,Not very important,Not at all important,Retirement; Vacation/days off; Expected work hours; Meals,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canadian dollars (C$),NA,Both,NA,NA,NA,NA,NA,9:00 AM,Java; JavaScript; SQL,Java; Python,React,React,Oracle,NA,Android,Android,Sublime Text; Eclipse; IntelliJ,Turn on some music,Agile; Pair; Kanban,Git,A few times a week,Disagree,Agree,Disagree,Somewhat agree,Agree,Disagree,Agree,Customer satisfaction; Benchmarked product performance,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Somewhat satisfied,Some influence,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",9,Desktop,At least once each week,Several times,Once or twice,Several times,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Agree,Disagree,Agree,Disagree,Agree,Agree,Strongly agree,Disagree,Male,A bachelor's degree,White or of European descent,Disagree,Agree,Strongly disagree,Strongly agree,NA,60606.0606060606
50777,Professional non-developer who sometimes writes code,"Yes, I program as a hobby",United States,No,Employed full-time,Bachelor's degree,A business discipline,A few days each month,"5,000 to 9,999 employees",Publicly-traded corporation,11 to 12 years,1 to 2 years,NA,NA,NA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I'm not actively looking, but I am open to new opportunities",NA,Less than a year ago,Not very important,Not very important,Not very important,Not very important,Not very important,Not very important,Very important,Somewhat important,Somewhat important,Somewhat important,Important,Important,Not very important,Not very important,Somewhat important,Annual bonus; Vacation/days off; Health benefits; Equipment; Education sponsorship,No,NA,NA,"A friend, family member, or former colleague told me",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agile,I don't use version control,NA,Somewhat agree,Agree,Disagree,Somewhat agree,Somewhat agree,Agree,Agree,NA,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,A lot of influence,Not much influence,Not much influence,Not much influence,Not much influence,Not much influence,Not much influence,Not much influence,Not much influence,Not much influence,Some influence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50778,Professional developer,"Yes, both",United States,No,Employed full-time,Master's degree,A natural science,A few days each month,500 to 999 employees,Publicly-traded corporation,20 or more years,14 to 15 years,NA,Web developer; Developer with a statistics or mathematics background; Data scientist; Database administrator,NA,NA,NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Agree,Somewhat agree,Disagree,Agree,Strongly disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Strongly agree,Somewhat agree,Strongly agree,Agree,Somewhat agree,I am actively looking for a job,4,More than 4 years ago,Important,Not very important,Somewhat important,Somewhat important,Important,Very important,Very important,Important,Very important,Very important,Somewhat important,Not very important,Not at all important,Somewhat important,Somewhat important,Retirement; Annual bonus; Vacation/days off; Health benefits; Remote options,Yes,Dice; LinkedIn; Other,Something else,"A friend, family member, or former colleague told me",Very important,Important,Important,Not very important,Not very important,Not at all important,Not at all important,Important,Somewhat important,Very important,NA,NA,Tabs,NA,NA,NA,NA,NA,10:00 AM,Assembly; C; C++; Clojure; Java; JavaScript; Perl; PHP; Python; R; SQL,Assembly; C; C++; Clojure; Go; Java; JavaScript; Perl; PHP; Python; R; SQL,AngularJS; Node.js,AngularJS; Hadoop; Node.js; Spark,MongoDB; SQL Server; PostgreSQL; SQLite,MongoDB; PostgreSQL; SQLite,Linux Desktop; Raspberry Pi,Android; Linux Desktop; Raspberry Pi,Atom; Notepad++; Vim; Eclipse; Light Table; RStudio,Turn on the news or talk radio,Agile; Lean; Scrum,Git,Multiple times a day,Somewhat agree,Disagree,Disagree,Agree,Strongly agree,Strongly disagree,Disagree,Customer satisfaction; Benchmarked product performance; On time/in budget; Manager's rating; Peers' rating,Satisfied,Satisfied,Somewhat satisfied,Satisfied,Not very satisfied,Not at all satisfied,Some influence,No influence at all,Not much influence,No influence at all,Not much influence,Not much influence,Not much influence,No influence at all,No influence at all,No influence at all,No influence at all,I have created a CV or Developer Story on Stack Overflow,9,Desktop,Several times,Several times,Once or twice,Several times,Several times,Haven't done at all,Haven't done at all,Haven't done at all,Somewhat agree,Disagree,Disagree,Somewhat agree,Strongly agree,Strongly agree,Agree,Disagree,Male,A bachelor's degree,White or of European descent,Somewhat agree,Agree,Disagree,Agree,NA,NA
50779,Used to be a professional developer,"Yes, I contribute to open source projects",New Zealand,No,Employed full-time,Bachelor's degree,"Information technology, networking, or system administration",About half the time,500 to 999 employees,"Privately-held limited company, not in startup mode",9 to 10 years,NA,4 to 5 years,NA,NA,NA,NA,8,4,Somewhat agree,Agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Agree,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Agree,Somewhat agree,Strongly agree,Disagree,Strongly disagree,Disagree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Strongly agree,I am actively looking for a job,4,Between 1 and 2 years ago,Not very important,Not at all important,Very important,Somewhat important,Important,Important,Very important,Not at all important,Very important,Very important,Not at all important,Important,Not at all important,Important,Important,Vacation/days off; Health benefits; Equipment; Long-term leave; Remote options,Yes,LinkedIn; Other,NA,Some other way,Very important,Very important,Important,Important,Very important,Somewhat important,Not very important,Important,Somewhat important,Important,NA,NA,Tabs,NA,NA,NA,NA,NA,6:00 AM,Python; SQL,Python,NA,Cordova,SQL Server; MySQL,NA,Android; Windows Desktop; Linux Desktop; Salesforce,Android; Windows Phone; Windows Desktop; Linux Desktop; Arduino; Microsoft Azure,Notepad++; IPython / Jupyter,Turn on some music,Agile; Scrum; Domain-driven design,Git,Just a few times over the year,Strongly disagree,Somewhat agree,Somewhat agree,Disagree,Agree,Strongly disagree,Strongly agree,Customer satisfaction; On time/in budget; Manager's rating; Peers' rating; Self-rating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I've visited Stack Overflow, but haven't logged in/created an account",9,Desktop; Android browser; Android app,Several times,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Somewhat agree,Strongly disagree,Disagree,Disagree,Strongly agree,Agree,Agree,Strongly disagree,Male,A bachelor's degree,White or of European descent,Somewhat agree,Agree,Strongly disagree,Strongly agree,NA,NA
50780,Professional developer,"Yes, both",Japan,No,"Independent contractor, freelancer, or self-employed",Doctoral degree,Computer science or software engineering,All or almost all the time (I'm full-time remote),NA,NA,20 or more years,15 to 16 years,NA,Web developer; Mobile developer; Embedded applications/devices developer; Machine learning specialist; Developer with a statistics or mathematics background; Data scientist; Systems administrator,NA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Agree,Disagree,Somewhat agree,Disagree,Agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Disagree,Agree,I am not interested in new job opportunities,NA,Less than a year ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock options; Equipment; Professional development sponsorship; Remote options,Yes,LinkedIn; Other,I was just giving it a regular update,NA,Somewhat important,Important,Somewhat important,Very important,Not at all important,Not very important,Not at all important,Not very important,Somewhat important,Very important,NA,NA,Spaces,NA,NA,NA,NA,NA,7:00 AM,Assembly; C; C++; Elixir; Java; JavaScript; Objective-C; Python; R; Ruby; Rust; Scala; Swift,Assembly; C; C++; Elixir; JavaScript; Python; Ruby; Rust,Node.js,NA,Redis; MySQL; PostgreSQL; SQLite,Redis; MySQL,Android; iOS; Linux Desktop; Amazon Web Services (AWS),Linux Desktop; Serverless; Amazon Web Services (AWS); Microsoft Azure,Vim; Xcode,Keep the room absolutely quiet,Waterfall; Agile; Lean; Scrum; Pair,NA,Multiple times a day,Agree,Disagree,Disagree,Agree,Agree,Somewhat agree,Somewhat agree,Customer satisfaction; On time/in budget; Peers' rating; Other,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I have created a CV or Developer Story on Stack Overflow,9,Desktop; iOS app,Several times,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Several times,Haven't done at all,Somewhat agree,Strongly disagree,Disagree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Male,A doctoral degree,White or of European descent,Disagree,Somewhat agree,Strongly disagree,Agree,NA,NA
50781,Professional developer,No,Australia,No,Employed full-time,Doctoral degree,A non-computer-focused engineering discipline,All or almost all the time (I'm full-time remote),Fewer than 10 employees,Pre-series A startup,14 to 15 years,6 to 7 years,NA,Developer with a statistics or mathematics background,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Agree,Disagree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Disagree,Disagree,Strongly agree,Somewhat agree,Somewhat agree,Agree,Agree,Disagree,Somewhat agree,I am not interested in new job opportunities,NA,Less than a year ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private office; Expected work hours; Remote options,Yes,NA,Something else,A general-purpose job board,Not very important,Very important,Important,Somewhat important,Not very important,Important,Somewhat important,Somewhat important,Somewhat important,Important,NA,NA,Spaces,Very important,Online course; Part-time/evening course; Self-taught; Coding competition,Official documentation; Trade book; Stack Overflow Q&A; Stack Overflow Docs; Built-in help,NA,Return to college; Take online courses; Part-time/evening courses; Buy books and work through the exercises,10:00 AM,C; C++; JavaScript; Python; SQL,C++; JavaScript; SQL; TypeScript,Node.js,AngularJS; Node.js,PostgreSQL,MongoDB; PostgreSQL,Amazon Web Services (AWS),Amazon Web Services (AWS),Visual Studio Code,Keep the room absolutely quiet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Some influence,No influence at all,Some influence,Some influence,Some influence,Not much influence,Some influence,Some influence,A lot of influence,Not much influence,I am the final decision maker,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",8,Desktop,At least once each week,Several times,Several times,Several times,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Agree,Disagree,Strongly disagree,Disagree,Strongly agree,Agree,Somewhat agree,Disagree,Male,A master's degree,White or of European descent,Disagree,Agree,Disagree,Agree,NA,NA
50782,Professional developer,"Yes, both",New Zealand,No,Employed full-time,Bachelor's degree,Computer science or software engineering,Never,Fewer than 10 employees,Venture-funded startup,4 to 5 years,2 to 3 years,NA,Web developer; Mobile developer; Embedded applications/devices developer,NA,NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Agree,Agree,Agree,Disagree,Strongly agree,Somewhat agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Somewhat agree,Agree,Agree,Disagree,Somewhat agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,LinkedIn; Other,A recruiter contacted me,An external recruiter or headhunter,Very important,Important,Important,Somewhat important,Not very important,Important,Somewhat important,Somewhat important,Not very important,Important,NA,NA,Tabs,Very important,Self-taught; Coding competition; Hackathon; Open source contributions,Official documentation; Textbook; Stack Overflow Q&A; Non-Stack online communities,NA,Take online courses; Participate in hackathons; Participate in online coding competitions; Buy books and work through the exercises,9:00 AM,Java; JavaScript,C++; C#; Java; JavaScript,Node.js,Node.js; React,NA,NA,Android; Arduino; Raspberry Pi,Android; Arduino; Raspberry Pi,Notepad++; Android Studio; Visual Studio; Visual Studio Code,Turn on some music,Agile; Scrum,Git,Multiple times a day,Somewhat agree,Somewhat agree,Disagree,Agree,Agree,Strongly disagree,Somewhat agree,Customer satisfaction; On time/in budget,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,A lot of influence,Some influence,Not much influence,Some influence,Some influence,Not much influence,Not much influence,Not much influence,Not much influence,Not much influence,Some influence,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",9,Desktop; Android browser; Android app,At least once each week,Once or twice,Once or twice,Once or twice,Once or twice,Once or twice,Once or twice,Haven't done at all,Somewhat agree,Disagree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Male,A bachelor's degree,White or of European descent,Disagree,Agree,Disagree,Agree,NA,NA
50783,Professional developer,No,Canada,No,Employed full-time,Bachelor's degree,Computer science or software engineering,Never,"10,000 or more employees",I prefer not to answer,16 to 17 years,1 to 2 years,NA,Other,NA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Somewhat agree,Strongly agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Strongly agree,Strongly disagree,Agree,Somewhat agree,Somewhat agree,"I'm not actively looking, but I am open to new opportunities",1,Less than a year ago,Very important,Not very important,Somewhat important,Important,Very important,Not very important,Very important,Somewhat important,Very important,Somewhat important,Not very important,Important,Not at all important,Not at all important,Very important,Stock options; Retirement; Annual bonus; Health benefits; Expected work hours,No,LinkedIn,I was just giving it a regular update,I visited the company's Web site and found a job listing there,Somewhat important,Important,Important,Somewhat important,Very important,Somewhat important,Not very important,Important,Not at all important,Very important,Canadian dollars (C$),NA,Tabs,Important,On-the-job training,NA,NA,Return to college; Master's degree,6:00 AM,SQL,C++; C#; Java; SQL,NA,NA,NA,Oracle,NA,NA,Notepad++,Something else,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I've visited Stack Overflow, but haven't logged in/created an account",9,Desktop,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Somewhat agree,Disagree,Somewhat agree,Disagree,Strongly agree,Somewhat agree,Somewhat agree,Agree,Male,High school,White or of European descent,Disagree,Agree,Strongly disagree,Agree,NA,NA
50784,Professional developer,"Yes, both",Australia,No,Employed full-time,Some college/university study without earning a bachelor's degree,Computer science or software engineering,Never,20 to 99 employees,"Privately-held limited company, not in startup mode",10 to 11 years,4 to 5 years,NA,Other,NA,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Agree,Strongly agree,Somewhat agree,Agree,Somewhat agree,Strongly agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Strongly disagree,Agree,Agree,Disagree,Strongly agree,I am not interested in new job opportunities,NA,Less than a year ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock options; Private office; Expected work hours; Remote options,Yes,NA,I saw an employer's advertisement,I was contacted directly by someone at the company (e.g. internal recruiter),Somewhat important,Important,Important,Somewhat important,Somewhat important,Important,Somewhat important,Important,Somewhat important,Very important,Australian dollars (A$),Greatly underpaid,Spaces,NA,NA,NA,NA,NA,9:00 AM,Java; JavaScript; PHP; Python; SQL,JavaScript; Python; SQL,AngularJS; Node.js; Firebase,Firebase,Redis; MySQL,MySQL,Android; iOS; Serverless; Amazon Web Services (AWS),Serverless; Amazon Web Services (AWS),Atom; Sublime Text; Android Studio; IntelliJ; PHPStorm; PyCharm,Turn on some music,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very satisfied,Somewhat satisfied,Satisfied,Very satisfied,Very satisfied,Not at all satisfied,I am the final decision maker,Some influence,I am the final decision maker,I am the final decision maker,I am the final decision maker,A lot of influence,I am the final decision maker,A lot of influence,Some influence,Some influence,Some influence,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",10,Desktop; Android browser; Android app; Other phone browser,At least once each week,Several times,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Several times,Haven't done at all,Agree,Strongly disagree,Somewhat agree,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Male,"Some college/university study, no bachelor's degree",White or of European descent,Disagree,Agree,Strongly disagree,Strongly agree,45454.5454545455,NA
50785,Professional non-developer who sometimes writes code,"Yes, both",United States,"Yes, full-time",Employed part-time,Master's degree,Computer science or software engineering,A few days each month,I don't know,Government agency or public school/university,19 to 20 years,8 to 9 years,NA,NA,NA,NA,Other,7,7,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Somewhat agree,Agree,"I'm not actively looking, but I am open to new opportunities",0,More than 4 years ago,Important,Not very important,Somewhat important,Important,Very important,Important,Somewhat important,Not very important,Somewhat important,Not very important,Somewhat important,Very important,Not very important,Somewhat important,Somewhat important,Health benefits; Professional development sponsorship; Expected work hours,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tabs,NA,NA,NA,NA,NA,4:00 PM,C; C++; Lua; Matlab; Python,C; Matlab; Python,NA,NA,NA,NA,Linux Desktop,Linux Desktop,Vim,Turn on some music,NA,Git,Multiple times a day,Disagree,Agree,Agree,Somewhat agree,Agree,Disagree,Agree,NA,Satisfied,Very satisfied,Very satisfied,Very satisfied,Satisfied,Satisfied,Some influence,No influence at all,Not much influence,No influence at all,Some influence,Some influence,No influence at all,Not much influence,No influence at all,No influence at all,Some influence,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",9,Desktop,Several times,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Once or twice,Haven't done at all,Disagree,Disagree,Disagree,Somewhat agree,Agree,Agree,Disagree,Disagree,Male,A master's degree,White or of European descent,Disagree,Disagree,Disagree,Somewhat agree,NA,NA
50786,Professional developer,No,Philippines,No,Employed full-time,Bachelor's degree,Computer programming or Web development,Never,100 to 499 employees,"Privately-held limited company, not in startup mode",5 to 6 years,1 to 2 years,NA,Web developer; Developer with a statistics or mathematics background,NA,NA,NA,8,9,NA,NA,NA,NA,NA,NA,NA,NA,"Enunciating each letter: ""gee eye eff""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I am not interested in new job opportunities,NA,Less than a year ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Retirement; Health benefits; Expected work hours; Remote options; Child/elder care,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat underpaid,Tabs,Somewhat important,Online course; On-the-job training; Self-taught,Official documentation; Trade book; Stack Overflow Q&A; Friends network,NA,Take online courses; Bootcamp; Part-time/evening courses; Buy books and work through the exercises,9:00 AM,JavaScript; PHP; SQL,Java,NA,AngularJS; Node.js,MySQL,SQL Server; PostgreSQL; Oracle; SQLite,Android,Android; iOS; WordPress; Microsoft Azure,Notepad++; Sublime Text; Eclipse; PHPStorm,Turn on some music,Agile; Scrum,Git,A few times a month,Disagree,Agree,Strongly disagree,Agree,Strongly agree,Somewhat agree,Somewhat agree,Customer satisfaction; Benchmarked product performance; On time/in budget; Manager's rating; Peers' rating; Self-rating,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Not at all satisfied,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,I have created a CV or Developer Story on Stack Overflow,10,Desktop; iOS browser; Android browser,At least once each week,Several times,Once or twice,Haven't done at all,Several times,Once or twice,Haven't done at all,NA,Agree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Male,A bachelor's degree,South Asian,Strongly agree,Somewhat agree,Disagree,Disagree,6952.72149384187,NA
50787,Professional developer,"Yes, I program as a hobby",Canada,No,Employed full-time,Bachelor's degree,Computer science or software engineering,A few days each month,"10,000 or more employees","Privately-held limited company, not in startup mode",11 to 12 years,1 to 2 years,NA,Web developer; Embedded applications/devices developer; Graphics programming; Desktop applications developer,NA,NA,NA,7,5,NA,NA,NA,NA,NA,NA,NA,NA,"With a soft ""g,"" like ""jiff""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I'm not actively looking, but I am open to new opportunities",2,Less than a year ago,Somewhat important,Not very important,Not very important,Not at all important,Important,Very important,Important,Not very important,Very important,Somewhat important,Not at all important,Very important,Important,Not at all important,Not at all important,Vacation/days off; Health benefits; Remote options; Meals,Yes,LinkedIn,I was just giving it a regular update,"A friend, family member, or former colleague told me",Somewhat important,Very important,Very important,Important,Not very important,Not very important,Not very important,Somewhat important,Not at all important,Important,NA,NA,Tabs,Somewhat important,Bootcamp; Self-taught; Coding competition; Hackathon; Open source contributions,Official documentation; Textbook; Non-Stack online communities; Friends network; Built-in help,Immediately upon graduating,Take online courses; Participate in hackathons; Participate in online coding competitions; Buy books and work through the exercises,9:00 AM,C; C++; Go; Java; Lua,Go; Scala,Hadoop; .NET Core,AngularJS; Node.js,MongoDB; MySQL,Cassandra,Android; Windows Desktop; Linux Desktop; SharePoint; Microsoft Azure,Android; Linux Desktop,Sublime Text; Vim; Visual Studio,Turn on some music,Waterfall; Scrum; Pair; Evidence-based SWE,Git,A few times a week,Agree,Disagree,Somewhat agree,Strongly agree,Agree,Disagree,Agree,Release frequency; Customer satisfaction; Benchmarked product performance; On time/in budget,Somewhat satisfied,Very satisfied,Very satisfied,Very satisfied,Not very satisfied,Very satisfied,A lot of influence,No influence at all,No influence at all,No influence at all,No influence at all,A lot of influence,No influence at all,A lot of influence,No influence at all,No influence at all,No influence at all,"I've visited Stack Overflow, but haven't logged in/created an account",8,Desktop; Android browser,Several times,Once or twice,Once or twice,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Agree,Strongly disagree,NA,NA,Strongly agree,Agree,Somewhat agree,NA,Male,A bachelor's degree,White or of European descent,Somewhat agree,Agree,Strongly disagree,Strongly agree,NA,NA
50788,Professional developer,"Yes, I program as a hobby",Indonesia,"Yes, full-time",Employed full-time,Bachelor's degree,"Information technology, networking, or system administration",Never,"5,000 to 9,999 employees","Privately-held limited company, not in startup mode",5 to 6 years,Less than a year,NA,Web developer; Desktop applications developer,NA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I'm not actively looking, but I am open to new opportunities",NA,Less than a year ago,Important,Important,Important,Important,Very important,Important,Very important,Very important,Very important,Important,Very important,Important,Very important,Very important,Important,Stock options; Vacation/days off; Health benefits; Long-term leave; Expected work hours,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neither underpaid nor overpaid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5235.21053025204,NA
