ResponseId,MainBranch,Employment,Country,US_State,UK_Country,EdLevel,Age1stCode,LearnCode,YearsCode,YearsCodePro,DevType,OrgSize,Currency,CompTotal,CompFreq,LanguageHaveWorkedWith,LanguageWantToWorkWith,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,PlatformHaveWorkedWith,PlatformWantToWorkWith,WebframeHaveWorkedWith,WebframeWantToWorkWith,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,OpSys,NEWStuck,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOComm,NEWOtherComms,Age,Gender,Trans,Sexuality,Ethnicity,Accessibility,MentalHealth,SurveyLength,SurveyEase,ConvertedCompYearly
82297,I am a developer by profession,Employed full-time,Pakistan,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,"Other online resources (ex: videos, blogs, etc);Online Courses or Certification;Colleague",8,5,"Developer, front-end;Developer, full-stack;Developer, back-end",100 to 499 employees,USD	United States dollar,NA,NA,HTML/CSS;JavaScript;Node.js;PHP,JavaScript;Node.js;TypeScript,MySQL,NA,NA,NA,jQuery;Laravel;React.js,Laravel;React.js;Vue.js,React Native,React Native,Git,Git,IntelliJ;PHPStorm;Sublime Text;Visual Studio Code,PHPStorm;Visual Studio Code,Windows,Visit Stack Overflow;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Less than once per month or monthly,Neutral,Yes,25-34 years old,Man,No,Straight / Heterosexual,South Asian,None of the above,None of the above,Appropriate in length,Easy,NA
82298,I am a developer by profession,Employed full-time,South Africa,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,School,25,14,"Developer, front-end;Other (please specify):;Data scientist or machine learning specialist;Developer, back-end",20 to 99 employees,CAD	Canadian dollar,120000,Yearly,Bash/Shell;C#;Python,Bash/Shell;C#;Python,Elasticsearch;SQLite,Elasticsearch;SQLite,AWS;DigitalOcean,AWS,Flask,Flask,.NET Framework;Keras;NumPy;TensorFlow,.NET Framework;.NET Core / .NET 5;Keras;NumPy;TensorFlow;Torch/PyTorch,Docker;Git;Xamarin,Docker;Git;Kubernetes;Xamarin,IntelliJ;Notepad++;Vim;Visual Studio;Visual Studio Code,Notepad++;Vim;Visual Studio;Visual Studio Code,Windows Subsystem for Linux (WSL),Visit Stack Overflow;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Daily or almost daily,"Yes, somewhat",No,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,90758
82299,I am a student who is learning to code,"Student, full-time",India,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,"Other online resources (ex: videos, blogs, etc);School;Books / Physical media",5,NA,NA,NA,NA,NA,NA,C++;HTML/CSS;JavaScript;Python,C++;Clojure;HTML/CSS;JavaScript;LISP;Python;R;Rust,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sublime Text;Visual Studio Code,PyCharm;Sublime Text;Visual Studio Code,Windows,Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later;Panic,Stack Overflow,Less than once per month or monthly,Not sure/can't remember,NA,Neutral,No,18-24 years old,Man,No,Straight / Heterosexual,South Asian,None of the above,I have a concentration and/or memory disorder (e.g. ADHD),Appropriate in length,Easy,NA
82300,I am a developer by profession,Employed full-time,Australia,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25 - 34 years,"Other online resources (ex: videos, blogs, etc);Online Forum;Online Courses or Certification;Colleague",10,10,Engineering manager,100 to 499 employees,AUD	Australian dollar,180000,Yearly,HTML/CSS;JavaScript;TypeScript,HTML/CSS;JavaScript;Rust;TypeScript,PostgreSQL;Redis,PostgreSQL;Redis,Heroku,AWS;Google Cloud Platform;Heroku,Express;React.js,Express;React.js;Svelte,NA,NA,Git;Yarn,Deno;Docker;Git;Yarn,Visual Studio Code,Visual Studio Code,MacOS,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,Neutral,No,35-44 years old,Man,No,Straight / Heterosexual,I don't know,None of the above,"I have a concentration and/or memory disorder (e.g. ADHD);I have a mood or emotional disorder (e.g. depression, bipolar disorder);I have an anxiety disorder",Appropriate in length,Easy,120257
82301,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,China,NA,NA,"Other doctoral degree (Ph.D., Ed.D., etc.)",5 - 10 years,School;Online Courses or Certification;Books / Physical media,30,15,"Senior Executive (C-Suite, VP, etc.)",20 to 99 employees,EUR European Euro,50000,Monthly,Bash/Shell;C++;HTML/CSS;Java;JavaScript;Matlab;Node.js;PHP;Python;R;Ruby;SQL,Bash/Shell;C++;Go;Java;JavaScript;Node.js;Python;R;Ruby;Rust;Scala;SQL,Couchbase;Elasticsearch;MariaDB;MongoDB;PostgreSQL;Redis,Elasticsearch;PostgreSQL;Redis,DigitalOcean;Google Cloud Platform,DigitalOcean,Django;jQuery,Django;Drupal;Ruby on Rails;Symfony,Apache Spark;Hadoop,Apache Spark;Hadoop;NumPy;TensorFlow;Torch/PyTorch,Git;Puppet;Yarn,Git;Kubernetes;Puppet,Atom;Eclipse;RStudio;Sublime Text;Vim,Atom;RStudio;Vim,Linux-based,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,Less than once per month or monthly,"Yes, somewhat",Yes,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,648588
82302,I am a developer by profession,I prefer not to say,India,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,"Other online resources (ex: videos, blogs, etc);Online Courses or Certification;Books / Physical media",4,2,NA,I don’t know,INR	Indian rupee,NA,Yearly,Bash/Shell;Erlang,Bash/Shell;Elixir;PowerShell;Python;Scala,Elasticsearch;PostgreSQL,Firebase;Microsoft SQL Server;MongoDB;Oracle;Redis,NA,NA,NA,NA,NA,NA,Git,Ansible;Chef;Docker;Kubernetes,IntelliJ;Sublime Text;Visual Studio Code,Atom;NetBeans;PyCharm;Xcode,MacOS,Call a coworker or friend;Visit Stack Overflow;Google it,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,"Yes, somewhat",No,18-24 years old,Prefer not to say,Prefer not to say,Prefer not to say,South Asian,None of the above,None of the above,Too long,Easy,NA
82303,I am a developer by profession,Employed full-time,India,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,School,3,2,"Developer, full-stack",20 to 99 employees,USD	United States dollar,NA,Monthly,C#;HTML/CSS;JavaScript;SQL;TypeScript,Java;Node.js,Microsoft SQL Server,Microsoft SQL Server,Microsoft Azure,Microsoft Azure,Angular;Angular.js;ASP.NET;jQuery;Vue.js,React.js,.NET Framework,.NET Core / .NET 5,NA,NA,Notepad++;Visual Studio;Visual Studio Code,Notepad++;Visual Studio,Windows,Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow,Daily or almost daily,Not sure/can't remember,NA,Neutral,No,18-24 years old,Man,No,Prefer not to say,South Asian,None of the above,None of the above,Appropriate in length,Easy,NA
82304,I am a developer by profession,Employed full-time,Romania,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc)",5,3,"Developer, full-stack",10 to 19 employees,EUR European Euro,NA,NA,Dart;HTML/CSS;JavaScript;PHP;TypeScript,NA,MariaDB;MongoDB;MySQL;PostgreSQL;SQLite,NA,AWS,NA,React.js;Vue.js,NA,NA,NA,Docker;Git;Yarn,Docker;Git;Yarn,Android Studio;Visual Studio Code,Android Studio;Visual Studio Code,MacOS,Call a coworker or friend;Visit Stack Overflow;Google it,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Less than once per month or monthly,"Yes, somewhat",No,18-24 years old,Man,No,Straight / Heterosexual,I don't know,None of the above,None of the above,Appropriate in length,Easy,NA
82305,I am a developer by profession,Employed full-time,China,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Younger than 5 years,Colleague,6,4,"Developer, full-stack",I don’t know,CNY	Chinese Yuan Renminbi,NA,NA,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript,NA,Elasticsearch;Microsoft SQL Server;PostgreSQL;SQLite,Cassandra;Redis,NA,NA,ASP.NET;ASP.NET Core ;jQuery,Spring,.NET Framework,Hadoop,Docker;Git,NA,Eclipse;IntelliJ;NetBeans;Notepad++;PyCharm;Visual Studio;Visual Studio Code,Eclipse;IntelliJ;IPython/Jupyter;NetBeans;Notepad++;PyCharm,Windows,Visit Stack Overflow;Watch help / tutorial videos,Stack Overflow,A few times per month or weekly,Not sure/can't remember,NA,"No, not at all",No,25-34 years old,Prefer not to say,No,Prefer not to say,Prefer not to say,None of the above,None of the above,Too long,Neither easy nor difficult,NA
82306,I am a developer by profession,Employed full-time,Germany,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25 - 34 years,"Other online resources (ex: videos, blogs, etc);Online Forum;Online Courses or Certification;Colleague;Books / Physical media",6,6,"Developer, back-end;Developer, QA or test",100 to 499 employees,EUR European Euro,NA,NA,C#;HTML/CSS;JavaScript;Python,Go;Python,Microsoft SQL Server;PostgreSQL;SQLite,NA,NA,NA,ASP.NET Core ;Flask,NA,.NET Core / .NET 5,NA,Git;Kubernetes,Git;Kubernetes,Eclipse;PyCharm;Rider;Visual Studio;Visual Studio Code,PyCharm;Rider;Visual Studio Code,Windows,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Panic,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,"No, not really",No,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Too long,Neither easy nor difficult,NA
82307,"I used to be a developer by profession, but no longer am","Independent contractor, freelancer, or self-employed",Morocco,NA,NA,"Associate degree (A.A., A.S., etc.)",18 - 24 years,"Other online resources (ex: videos, blogs, etc);Online Courses or Certification",2,2,"Developer, full-stack;System administrator",NA,NA,NA,NA,HTML/CSS;Java;JavaScript;PHP;Python;SQL,HTML/CSS;JavaScript;Node.js;Python;Ruby;SQL,MariaDB;MySQL;PostgreSQL;SQLite,Firebase;MariaDB;MongoDB;MySQL;PostgreSQL;SQLite,AWS;DigitalOcean;Google Cloud Platform,AWS;Google Cloud Platform;Microsoft Azure,Flask;jQuery,Flask;React.js;Vue.js,NA,NA,Git,Docker;Git,Android Studio;Atom;PyCharm;Sublime Text,Android Studio;Atom;PyCharm,Windows,Visit Stack Overflow;Google it,Stack Overflow;Stack Exchange,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,Neutral,No,18-24 years old,Man,No,Straight / Heterosexual,"Or, in your own words:",None of the above,None of the above,Appropriate in length,Neither easy nor difficult,NA
82308,I am a developer by profession,Employed full-time,Italy,NA,NA,"Associate degree (A.A., A.S., etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Online Courses or Certification;Colleague",15,2,"Developer, full-stack",2 to 9 employees,EUR European Euro,1300,Monthly,C#;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL;VBA,C#;HTML/CSS;JavaScript;Kotlin;PHP;Python;SQL;VBA,Microsoft SQL Server;MySQL,Microsoft SQL Server;MySQL,NA,NA,ASP.NET;ASP.NET Core ;jQuery,ASP.NET;ASP.NET Core ;jQuery,.NET Framework;.NET Core / .NET 5,.NET Framework;.NET Core / .NET 5,Git,Git,Android Studio;Atom;Notepad++;Visual Studio;Visual Studio Code,Visual Studio;Visual Studio Code,Windows,Visit Stack Overflow;Google it;Watch help / tutorial videos;Play games,Stack Overflow,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,Neutral,No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,16860
82309,I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,Scotland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",5 - 10 years,School;Colleague,12,7,"Developer, embedded applications or devices","10,000 or more employees",GBP	Pound sterling,41700,Yearly,C;C++,C;C++,NA,NA,NA,NA,NA,NA,NA,NA,Git,Git,IntelliJ,IntelliJ,Linux-based,Call a coworker or friend;Google it;Watch help / tutorial videos,Stack Overflow,A few times per month or weekly,Yes,Less than once per month or monthly,"No, not really",No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Too short,Easy,53901
82310,I am a developer by profession,Employed full-time,Belgium,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,School,6,Less than 1 year,"Developer, front-end;Developer, full-stack;Developer, back-end",2 to 9 employees,EUR European Euro,2800,Monthly,Bash/Shell;C#;Dart;HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Ruby;SQL;TypeScript,Assembly;C;C++;Java;Ruby;SQL;TypeScript,Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis;SQLite,PostgreSQL;Redis,Microsoft Azure,NA,Angular;ASP.NET;ASP.NET Core ;Drupal;jQuery;Laravel;React.js;Ruby on Rails;Spring,Angular;Ruby on Rails;Spring,.NET Framework;.NET Core / .NET 5;Cordova;Flutter,Cordova,Docker;Git,Git,Android Studio;IntelliJ;PHPStorm;RubyMine;Sublime Text;Visual Studio;Visual Studio Code;Webstorm,IntelliJ;RubyMine;Webstorm,MacOS,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,Multiple times per day,No,NA,Neutral,No,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,NA,I have autism / an autism spectrum disorder (e.g. Asperger's),Appropriate in length,Easy,36324
82311,I am a developer by profession,Employed full-time,Australia,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25 - 34 years,School;Colleague;Books / Physical media,10,10,"Developer, back-end","10,000 or more employees",AUD	Australian dollar,170000,Yearly,Kotlin,Haskell;Kotlin;Scala,MariaDB;MySQL;Redis,MariaDB;MySQL,AWS,AWS;DigitalOcean,NA,NA,NA,NA,Docker;Git,Docker;Git,IntelliJ,IntelliJ,MacOS,Visit Stack Overflow;Go for a walk or other physical activity;Google it,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,"No, not at all",Yes,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Neither easy nor difficult,113576
82312,I am a developer by profession,Employed full-time,India,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,"Coding Bootcamp;Other online resources (ex: videos, blogs, etc);Online Forum;Online Courses or Certification;Books / Physical media",6,4,"Developer, full-stack;Developer, back-end",500 to 999 employees,INR	Indian rupee,NA,Yearly,C,HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript,Microsoft SQL Server;Oracle;PostgreSQL;SQLite,Cassandra;Elasticsearch;Microsoft SQL Server;MongoDB;MySQL;Redis,AWS;Microsoft Azure,AWS;Microsoft Azure,Angular;Angular.js;jQuery,Angular;Express;jQuery;React.js;Spring,Hadoop,Hadoop;React Native,Git,Docker;Git;Kubernetes,Android Studio;Eclipse;NetBeans;Notepad++;Sublime Text;Vim;Visual Studio;Visual Studio Code,Android Studio;Eclipse;IntelliJ;Notepad++;Sublime Text;Visual Studio;Visual Studio Code,Windows,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per week,"Yes, definitely",No,25-34 years old,Man,No,Straight / Heterosexual,South Asian,None of the above,None of the above,Appropriate in length,Easy,NA
82313,I am a developer by profession,Employed full-time,India,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,School,12,8,"Developer, full-stack","1,000 to 4,999 employees",INR	Indian rupee,3300000,Yearly,HTML/CSS;JavaScript;Node.js;TypeScript,C++;HTML/CSS;JavaScript;Node.js;TypeScript,Elasticsearch,NA,AWS;Google Cloud Platform;Microsoft Azure,AWS;Microsoft Azure,Express;React.js,Express;React.js;Spring;Vue.js,React Native,Apache Spark;Flutter,Docker;Git;Kubernetes;Yarn,Docker;Git;Kubernetes;Yarn,Notepad++;Visual Studio Code,Notepad++;Visual Studio Code,Windows Subsystem for Linux (WSL),Call a coworker or friend;Visit Stack Overflow;Google it,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Less than once per month or monthly,"Yes, somewhat",No,25-34 years old,Man,No,Straight / Heterosexual,South Asian,None of the above,None of the above,Appropriate in length,Neither easy nor difficult,46074
82314,I am a developer by profession,"Independent contractor, freelancer, or self-employed",Poland,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,"Other online resources (ex: videos, blogs, etc);Online Courses or Certification;Colleague;Books / Physical media",8,7,"Developer, embedded applications or devices",20 to 99 employees,PLN	Polish zloty,12000,Monthly,Bash/Shell;C++;HTML/CSS;PHP;Python;SQL,Assembly;Bash/Shell;C;C++;Haskell;HTML/CSS;LISP;PHP;Python;SQL,MySQL;SQLite,MySQL;PostgreSQL;SQLite,NA,NA,jQuery;Laravel,Django;jQuery;Laravel;Vue.js,Qt,Qt,Docker;Git,Docker;Git,Android Studio;Atom;Emacs;Visual Studio Code,Emacs;Visual Studio Code,Linux-based,Call a coworker or friend;Visit Stack Overflow;Do other work and come back later,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,Neutral,Yes,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,36444
82315,I am a developer by profession,"Independent contractor, freelancer, or self-employed",Russian Federation,NA,NA,"Associate degree (A.A., A.S., etc.)",18 - 24 years,Books / Physical media,18,13,"Developer, full-stack;Database administrator","Just me - I am a freelancer, sole proprietor, etc.",RUB	Russian ruble,150000,Monthly,Bash/Shell;Go;HTML/CSS;JavaScript;PHP;SQL,Dart;Go;HTML/CSS;PHP,MariaDB;MySQL;Redis;SQLite,MariaDB;MySQL;Redis;SQLite,NA,NA,Django;jQuery;Laravel;Vue.js,Laravel;React.js;Svelte;Vue.js,NA,NA,Git,Git,IntelliJ;Sublime Text;Visual Studio,IntelliJ;Sublime Text;Visual Studio Code,Windows,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Panic,Stack Overflow,A few times per week,Yes,Less than once per month or monthly,"Yes, somewhat",No,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,28308
82316,I am a developer by profession,Employed full-time,Romania,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",18 - 24 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Colleague;Books / Physical media",8,5,"Developer, back-end",20 to 99 employees,RON	Romanian leu,13000,Monthly,HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;Python;Scala;SQL;TypeScript,Haskell;Scala;SQL,Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis;SQLite,MongoDB;PostgreSQL;Redis,AWS;Heroku,AWS;DigitalOcean,Angular;Drupal;jQuery;Spring,NA,NA,NA,Docker;Git;Yarn,Ansible;Docker;Git;Kubernetes;Terraform;Unity 3D;Unreal Engine,Android Studio;Eclipse;IntelliJ;Neovim;Vim;Visual Studio Code,Android Studio;IntelliJ;Neovim;Vim,MacOS,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,Neutral,No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,35280
82317,I am a developer by profession,Employed full-time,Netherlands,NA,NA,Some college/university study without earning a degree,18 - 24 years,"Coding Bootcamp;Other online resources (ex: videos, blogs, etc);School;Online Courses or Certification",4,Less than 1 year,"Developer, full-stack",2 to 9 employees,EUR European Euro,1650,Monthly,Bash/Shell;C#;Dart;HTML/CSS;JavaScript;Node.js;PowerShell;Python;SQL,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PowerShell;Python;SQL,Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;SQLite,Firebase;MariaDB;Microsoft SQL Server;Oracle;PostgreSQL;SQLite,Google Cloud Platform,Google Cloud Platform;Microsoft Azure,ASP.NET;ASP.NET Core ;jQuery;React.js,ASP.NET;ASP.NET Core ;jQuery,.NET Framework;.NET Core / .NET 5;Flutter;Keras;NumPy;Pandas;TensorFlow;Torch/PyTorch,.NET Framework;.NET Core / .NET 5;Keras;NumPy;Pandas;TensorFlow;Torch/PyTorch,Docker;Git;Xamarin;Yarn,Docker;Git;Kubernetes;Unity 3D;Xamarin,Android Studio;Notepad++;Visual Studio;Visual Studio Code,Notepad++;Visual Studio;Visual Studio Code,Windows,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later;Panic,Stack Overflow;Stack Exchange,Daily or almost daily,No,NA,"No, not really",No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent;Southeast Asian,None of the above,None of the above,Appropriate in length,Easy,21408
82318,I am a developer by profession,Employed full-time,United States of America,California,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Books / Physical media",14,6,"Developer, full-stack;Developer, back-end;System administrator","10,000 or more employees",USD	United States dollar,175000,Yearly,Bash/Shell;C#;Go;HTML/CSS;JavaScript;Node.js;Python,Bash/Shell;Clojure;Elixir;F#;Go;Haskell;Kotlin;LISP;Node.js;Python;Rust;Scala,Elasticsearch;Microsoft SQL Server;MongoDB;MySQL;Redis,Cassandra;DynamoDB;Elasticsearch;Firebase;MongoDB;MySQL;PostgreSQL;Redis,NA,NA,Angular;ASP.NET Core ,Angular;ASP.NET Core ;Express;Flask;React.js;Svelte;Vue.js,.NET Core / .NET 5,.NET Core / .NET 5;Flutter;React Native,Docker;Git;Kubernetes,Docker;Git;Kubernetes;Terraform;Unity 3D;Unreal Engine,Notepad++;PyCharm;Sublime Text;Visual Studio Code,Emacs;Sublime Text;Visual Studio Code,Linux-based,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Do other work and come back later;Play games,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,Less than once per month or monthly,"Yes, somewhat",No,25-34 years old,Man,No,Straight / Heterosexual,South Asian,None of the above,None of the above,Appropriate in length,Neither easy nor difficult,175000
82319,I am a developer by profession,Employed full-time,India,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,"Other online resources (ex: videos, blogs, etc);Online Courses or Certification;Colleague",11,5,"Developer, mobile;Developer, full-stack;Developer, back-end",20 to 99 employees,INR	Indian rupee,759000,Yearly,Java;JavaScript;Node.js,Kotlin;Node.js,MongoDB;MySQL,Firebase;MongoDB,NA,NA,Express,Angular;Express,React Native,Flutter;React Native,Git,Docker;Git,Android Studio;Visual Studio Code,Android Studio;Visual Studio Code,MacOS,Visit Stack Overflow;Google it;Panic,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Less than once per month or monthly,Neutral,No,25-34 years old,Man,No,Straight / Heterosexual,South Asian,None of the above,None of the above,Appropriate in length,Easy,10597
82320,I am a developer by profession,NA,Sri Lanka,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);Online Courses or Certification;Books / Physical media",17,5,NA,100 to 499 employees,LKR	Sri Lankan rupee,160000,Monthly,Go,Go,MySQL,MySQL,NA,NA,NA,NA,NA,NA,NA,NA,IntelliJ;Visual Studio Code,IntelliJ;Visual Studio Code,Linux-based,Call a coworker or friend;Go for a walk or other physical activity;Google it;Do other work and come back later,Stack Overflow,A few times per week,Yes,Less than once per month or monthly,Neutral,Yes,25-34 years old,Man,No,Straight / Heterosexual,South Asian,None of the above,"I have a concentration and/or memory disorder (e.g. ADHD);I have a mood or emotional disorder (e.g. depression, bipolar disorder);I have autism / an autism spectrum disorder (e.g. Asperger's)",Appropriate in length,Neither easy nor difficult,10548
82321,I am a student who is learning to code,"Student, full-time",India,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);Online Courses or Certification",3,NA,NA,NA,NA,NA,NA,C;C++;HTML/CSS;Java;JavaScript;Kotlin;Node.js,C#;Dart;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;Python;TypeScript,Firebase;SQLite,Firebase;MongoDB;MySQL;Oracle;PostgreSQL,Heroku,AWS;DigitalOcean;Google Cloud Platform;Heroku,React.js,Angular;Angular.js;Django;Flask;React.js;Spring,NumPy,Flutter;Hadoop;Keras;NumPy;Pandas;React Native;TensorFlow;Torch/PyTorch,Git,Docker;Git;Kubernetes;Unity 3D;Unreal Engine,Android Studio;Eclipse;NetBeans;PyCharm;Visual Studio;Visual Studio Code,Android Studio;Eclipse;IntelliJ;PyCharm;Visual Studio;Visual Studio Code;Xcode,Windows,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,"Yes, somewhat",No,Under 18 years old,Man,No,Straight / Heterosexual,South Asian,None of the above,None of the above,Too long,Easy,NA
82322,I am a student who is learning to code,"Student, part-time",China,NA,NA,Something else,Younger than 5 years,Books / Physical media,5,NA,NA,NA,NA,NA,NA,Java,Java,MySQL;Oracle;Redis,MySQL;Oracle;Redis,NA,NA,Vue.js,Vue.js,NA,NA,Git,Git,IntelliJ;Visual Studio Code,IntelliJ;Visual Studio Code,Windows,Visit Stack Overflow,I have never visited Stack Overflow or the Stack Exchange network,NA,NA,NA,NA,No,18-24 years old,Man,NA,NA,NA,NA,NA,NA,NA,NA
82323,I am a developer by profession,Employed part-time,Switzerland,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,School,12,7,"Developer, full-stack;Engineer, data;Developer, back-end;DevOps specialist;Engineering manager",100 to 499 employees,CHF	Swiss franc,150000,Yearly,C;Go;HTML/CSS;Java;JavaScript;PHP;Python;Scala;SQL;TypeScript,Haskell;Rust;Scala;TypeScript,Cassandra;Elasticsearch;MariaDB;MySQL;Oracle;PostgreSQL,Cassandra;MariaDB;PostgreSQL,AWS;Microsoft Azure,Microsoft Azure,jQuery;React.js;Spring,React.js,NumPy;Pandas,NA,Docker;Git;Kubernetes,Docker;Git;Kubernetes,IntelliJ;PyCharm;Vim;Webstorm,IntelliJ;PyCharm;Webstorm,MacOS,Call a coworker or friend;Go for a walk or other physical activity;Google it;Do other work and come back later,Stack Overflow,A few times per month or weekly,Yes,Less than once per month or monthly,Neutral,No,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,152473
